date,VIX,VXY
2012-08-30,17.83,9.1
2012-08-31,17.47,8.94
2012-09-04,17.98,8.67
2012-09-05,17.74,8.7
2012-09-06,15.6,8.3
2012-09-07,14.38,8.04
2012-09-10,16.28,7.83
2012-09-11,16.41,8.07
2012-09-12,15.8,8.02
2012-09-13,14.05,7.75
2012-09-14,14.51,8.03
2012-09-17,14.59,8.12
2012-09-18,14.18,8.22
2012-09-19,13.88,7.8
2012-09-20,14.07,7.93
2012-09-21,13.98,7.86
2012-09-24,14.15,8.03
2012-09-25,15.43,7.96
2012-09-26,16.81,7.99
2012-09-27,14.84,7.75
2012-09-28,15.73,7.86
2012-10-01,16.32,7.78
2012-10-02,15.71,7.83
2012-10-03,15.43,7.76
2012-10-04,14.55,7.68
2012-10-05,14.33,7.5
2012-10-08,15.11,7.68
2012-10-09,16.37,7.74
2012-10-10,16.29,7.61
2012-10-11,15.59,7.55
2012-10-12,16.14,7.5
2012-10-15,15.27,7.51
2012-10-16,15.22,7.58
2012-10-17,15.07,7.62
2012-10-18,15.03,7.58
2012-10-19,17.06,7.58
2012-10-22,16.62,7.5600000000000005
2012-10-23,18.83,7.7
2012-10-24,18.33,7.7
2012-10-25,18.12,7.68
2012-10-26,17.81,7.73
2012-10-31,18.6,7.55
2012-11-01,16.69,7.38
2012-11-02,17.59,7.48
2012-11-05,18.42,7.6
2012-11-06,17.58,7.54
2012-11-07,19.08,7.5600000000000005
2012-11-08,18.49,7.45
2012-11-09,18.61,7.53
2012-11-12,16.68,7.36
2012-11-13,16.65,7.2
2012-11-14,17.92,7.29
2012-11-15,17.99,7.44
2012-11-16,16.41,7.52
2012-11-19,15.24,7.21
2012-11-20,15.08,7.4
2012-11-21,15.31,7.45
2012-11-23,15.14,7.49
2012-11-26,15.5,7.49
2012-11-27,15.92,7.31
2012-11-28,15.51,7.33
2012-11-29,15.06,7.45
2012-11-30,15.87,7.53
2012-12-03,16.64,7.43
2012-12-04,17.12,7.37
2012-12-05,16.46,7.53
2012-12-06,16.58,7.5
2012-12-07,15.9,7.5600000000000005
2012-12-10,16.05,7.44
2012-12-11,15.57,7.45
2012-12-12,15.95,7.76
2012-12-13,16.56,7.6899999999999995
2012-12-14,17.0,7.36
2012-12-17,16.34,7.09
2012-12-18,15.57,7.16
2012-12-19,17.36,7.3
2012-12-20,17.67,7.46
2012-12-21,17.84,7.75
2012-12-24,17.84,7.82
2012-12-26,19.48,8.02
2012-12-27,19.47,8.16
2012-12-28,22.72,8.14
2012-12-31,18.02,8.18
2013-01-02,14.68,7.74
2013-01-03,14.56,7.82
2013-01-04,13.83,7.78
2013-01-07,13.79,7.66
2013-01-08,13.62,7.64
2013-01-09,13.81,8.01
2013-01-10,13.49,8.11
2013-01-11,13.36,8.24
2013-01-14,13.52,8.21
2013-01-15,13.55,8.39
2013-01-16,13.42,8.42
2013-01-17,13.57,9.04
2013-01-18,12.46,9.15
2013-01-22,12.43,8.3
2013-01-23,12.46,8.33
2013-01-24,12.69,8.79
2013-01-25,12.89,8.83
2013-01-28,13.57,8.72
2013-01-29,13.31,8.52
2013-01-30,14.32,8.78
2013-01-31,14.28,8.81
2013-02-01,12.9,8.82
2013-02-04,14.67,9.26
2013-02-05,13.72,9.56
2013-02-06,13.41,9.65
2013-02-07,13.5,9.39
2013-02-08,13.02,9.28
2013-02-11,12.94,9.42
2013-02-12,12.64,9.33
2013-02-13,12.98,9.11
2013-02-14,12.66,9.37
2013-02-15,12.46,9.42
2013-02-19,12.31,9.17
2013-02-20,14.68,9.43
2013-02-21,15.22,9.56
2013-02-22,14.17,9.64
2013-02-25,18.99,10.14
2013-02-26,16.87,10.19
2013-02-27,14.73,9.63
2013-02-28,15.51,9.48
2013-03-01,15.36,9.69
2013-03-04,14.01,9.45
2013-03-05,13.48,9.12
2013-03-06,13.53,9.27
2013-03-07,13.06,9.28
2013-03-08,12.59,9.3
2013-03-11,11.56,9.21
2013-03-12,12.27,9.18
2013-03-13,11.83,9.28
2013-03-14,11.3,9.12
2013-03-15,11.3,8.98
2013-03-18,13.36,9.41
2013-03-19,14.39,9.74
2013-03-20,12.67,9.45
2013-03-21,13.99,9.51
2013-03-22,13.57,9.62
2013-03-25,13.74,9.49
2013-03-26,12.77,9.33
2013-03-27,13.15,9.4
2013-03-28,12.7,9.19
2013-04-01,13.58,9.17
2013-04-02,12.78,9.02
2013-04-03,14.21,8.94
2013-04-04,13.89,9.22
2013-04-05,13.92,9.19
2013-04-08,13.19,9.45
2013-04-09,12.84,9.24
2013-04-10,12.36,9.44
2013-04-11,12.24,9.31
2013-04-12,12.06,9.24
2013-04-15,17.27,9.39
2013-04-16,13.96,9.26
2013-04-17,16.51,9.55
2013-04-18,17.56,9.56
2013-04-19,14.97,9.58
2013-04-22,14.39,9.5
2013-04-23,13.48,9.55
2013-04-24,13.61,9.3
2013-04-25,13.62,9.11
2013-04-26,13.61,9.03
2013-04-29,13.71,8.84
2013-04-30,13.52,8.73
2013-05-01,14.49,8.96
2013-05-02,13.59,8.86
2013-05-03,12.85,8.82
2013-05-06,12.66,9.02
2013-05-07,12.83,9.02
2013-05-08,12.66,8.82
2013-05-09,13.13,9.36
2013-05-10,12.59,9.58
2013-05-13,12.55,9.31
2013-05-14,12.77,9.55
2013-05-15,12.81,9.72
2013-05-16,13.07,9.72
2013-05-17,12.45,9.94
2013-05-20,13.02,9.61
2013-05-21,13.37,9.49
2013-05-22,13.82,9.83
2013-05-23,14.07,9.85
2013-05-24,13.99,9.89
2013-05-28,14.48,9.93
2013-05-29,14.83,10.13
2013-05-30,14.53,10.07
2013-05-31,16.3,10.21
2013-06-03,16.28,10.13
2013-06-04,16.27,10.11
2013-06-05,17.5,10.15
2013-06-06,16.63,10.5
2013-06-07,15.14,10.36
2013-06-10,15.44,10.29
2013-06-11,17.07,10.58
2013-06-12,18.59,11.21
2013-06-13,16.41,10.85
2013-06-14,17.15,10.65
2013-06-17,16.8,10.32
2013-06-18,16.61,10.62
2013-06-19,16.64,11.03
2013-06-20,20.49,11.29
2013-06-21,18.9,11.35
2013-06-24,20.11,11.77
2013-06-25,18.47,11.39
2013-06-26,17.21,11.45
2013-06-27,16.86,11.02
2013-06-28,16.86,11.02
2013-07-01,16.37,10.85
2013-07-02,16.44,10.97
2013-07-03,16.2,11.21
2013-07-05,14.89,10.97
2013-07-08,14.78,10.61
2013-07-09,14.35,10.64
2013-07-10,14.21,11.05
2013-07-11,14.01,10.91
2013-07-12,13.84,10.8
2013-07-15,13.79,10.66
2013-07-16,14.42,10.58
2013-07-17,13.78,10.04
2013-07-18,13.77,9.92
2013-07-19,12.54,9.83
2013-07-22,12.29,9.26
2013-07-23,12.66,9.18
2013-07-24,13.18,9.61
2013-07-25,12.97,9.48
2013-07-26,12.72,9.47
2013-07-29,13.39,9.78
2013-07-30,13.39,9.79
2013-07-31,13.45,9.99
2013-08-01,12.94,9.85
2013-08-02,11.98,9.63
2013-08-05,11.84,9.51
2013-08-06,12.72,9.53
2013-08-07,12.98,9.54
2013-08-08,12.73,9.22
2013-08-09,13.41,9.13
2013-08-12,12.81,9.17
2013-08-13,12.31,9.41
2013-08-14,13.04,9.37
2013-08-15,14.73,9.32
2013-08-16,14.37,9.26
2013-08-19,15.1,9.6
2013-08-20,14.91,9.86
2013-08-21,15.94,9.96
2013-08-22,14.76,9.81
2013-08-23,13.98,9.79
2013-08-26,14.99,9.88
2013-08-27,16.77,10.13
2013-08-28,16.49,10.06
2013-08-29,16.81,10.15
2013-08-30,17.01,10.15
2013-09-03,16.61,10.13
2013-09-04,15.88,9.75
2013-09-05,15.77,9.81
2013-09-06,15.85,9.62
2013-09-09,15.63,9.14
2013-09-10,14.53,9.12
2013-09-11,13.82,9.26
2013-09-12,14.29,9.21
2013-09-13,14.16,9.18
2013-09-16,14.38,9.04
2013-09-17,14.53,8.95
2013-09-18,13.59,8.58
2013-09-19,13.16,8.83
2013-09-20,13.12,8.95
2013-09-23,14.31,8.9
2013-09-24,14.08,8.88
2013-09-25,14.01,8.88
2013-09-26,14.06,8.65
2013-09-27,15.46,8.63
2013-09-30,16.6,8.86
2013-10-01,15.54,8.91
2013-10-02,16.6,8.69
2013-10-03,17.67,8.6
2013-10-04,16.74,8.59
2013-10-07,19.41,8.67
2013-10-08,20.34,8.6
2013-10-09,19.6,8.7
2013-10-10,16.48,8.42
2013-10-11,15.72,8.31
2013-10-14,16.07,8.2
2013-10-15,18.66,8.24
2013-10-16,14.71,8.1
2013-10-17,13.48,7.8
2013-10-18,13.04,7.63
2013-10-21,13.16,7.64
2013-10-22,13.33,7.6
2013-10-23,13.42,7.62
2013-10-24,13.2,7.51
2013-10-25,13.09,7.57
2013-10-28,13.31,7.58
2013-10-29,13.41,7.8
2013-10-30,13.65,7.67
2013-10-31,13.75,7.96
2013-11-01,13.28,8.11
2013-11-04,12.93,8.04
2013-11-05,13.27,8.21
2013-11-06,12.67,8.02
2013-11-07,13.91,8.05
2013-11-08,12.9,8.13
2013-11-11,12.53,8.18
2013-11-12,12.82,8.35
2013-11-13,12.52,8.15
2013-11-14,12.37,7.97
2013-11-15,12.19,7.8100000000000005
2013-11-18,13.1,7.6899999999999995
2013-11-19,13.39,7.78
2013-11-20,13.4,7.95
2013-11-21,12.66,8.09
2013-11-22,12.26,8.07
2013-11-25,12.79,8.13
2013-11-26,12.81,8.12
2013-11-27,12.98,8.26
2013-11-29,13.7,8.21
2013-12-02,14.23,8.33
2013-12-03,14.55,8.43
2013-12-04,14.7,8.68
2013-12-05,15.08,8.52
2013-12-06,13.79,8.27
2013-12-09,13.49,8.3
2013-12-10,13.91,8.29
2013-12-11,15.42,8.33
2013-12-12,15.54,8.7
2013-12-13,15.76,8.66
2013-12-16,16.03,8.41
2013-12-17,16.21,8.34
2013-12-18,13.8,8.22
2013-12-19,14.15,8.14
2013-12-20,13.79,8.27
2013-12-23,13.04,8.32
2013-12-24,12.48,8.25
2013-12-26,12.33,8.43
2013-12-27,12.46,8.54
2013-12-30,13.56,8.57
2013-12-31,13.72,8.56
2014-01-02,14.23,8.75
2014-01-03,13.76,8.6
2014-01-06,13.55,8.09
2014-01-07,12.92,8.04
2014-01-08,12.87,8.12
2014-01-09,12.89,7.9
2014-01-10,12.14,7.75
2014-01-13,13.28,7.72
2014-01-14,12.28,7.75
2014-01-15,12.28,7.9
2014-01-16,12.53,7.8100000000000005
2014-01-17,12.44,7.77
2014-01-21,12.87,7.73
2014-01-22,12.84,7.72
2014-01-23,13.77,7.97
2014-01-24,18.14,8.29
2014-01-27,17.42,8.06
2014-01-28,15.8,7.92
2014-01-29,17.35,8.15
2014-01-30,17.29,8.24
2014-01-31,18.41,8.53
2014-02-03,21.44,8.74
2014-02-04,19.11,8.42
2014-02-05,19.95,8.36
2014-02-06,17.23,8.21
2014-02-07,15.29,7.85
2014-02-10,15.26,7.82
2014-02-11,14.51,7.76
2014-02-12,14.3,7.8100000000000005
2014-02-13,14.14,7.85
2014-02-14,13.57,7.8100000000000005
2014-02-18,13.87,7.61
2014-02-19,15.5,7.72
2014-02-20,14.79,7.63
2014-02-21,14.68,7.58
2014-02-24,14.23,7.54
2014-02-25,13.67,7.44
2014-02-26,14.35,7.61
2014-02-27,14.04,7.64
2014-02-28,14.0,7.5600000000000005
2014-03-03,16.0,7.84
2014-03-04,14.1,7.74
2014-03-05,13.89,7.67
2014-03-06,14.21,7.45
2014-03-07,14.11,7.35
2014-03-10,14.2,7.37
2014-03-11,14.8,7.42
2014-03-12,14.47,7.36
2014-03-13,16.22,7.6
2014-03-14,17.82,7.6
2014-03-17,15.64,7.43
2014-03-18,14.52,7.58
2014-03-19,15.12,7.52
2014-03-20,14.52,7.45
2014-03-21,15.0,7.23
2014-03-24,15.09,7.28
2014-03-25,14.02,7.31
2014-03-26,14.93,7.41
2014-03-27,14.62,7.73
2014-03-28,14.41,7.61
2014-03-31,13.88,7.49
2014-04-01,13.1,7.54
2014-04-02,13.09,7.47
2014-04-03,13.37,7.28
2014-04-04,13.96,7.1
2014-04-07,15.57,6.76
2014-04-08,14.89,6.82
2014-04-09,13.82,6.71
2014-04-10,15.89,6.79
2014-04-11,17.03,6.82
2014-04-14,16.11,6.89
2014-04-15,15.61,6.98
2014-04-16,14.18,6.71
2014-04-17,13.36,6.66
2014-04-21,13.25,6.79
2014-04-22,13.19,6.67
2014-04-23,13.27,6.46
2014-04-24,13.32,6.27
2014-04-25,14.06,6.2
2014-04-28,13.97,6.4
2014-04-29,13.71,6.45
2014-04-30,13.41,6.32
2014-05-01,13.25,6.18
2014-05-02,12.91,6.14
2014-05-05,13.29,6.21
2014-05-06,13.8,6.31
2014-05-07,13.4,6.26
2014-05-08,13.43,6.07
2014-05-09,12.92,6.09
2014-05-12,12.23,6.17
2014-05-13,12.13,6.28
2014-05-14,12.17,6.21
2014-05-15,13.17,6.43
2014-05-16,12.44,6.29
2014-05-19,12.42,6.2
2014-05-20,12.96,6.35
2014-05-21,11.91,6.26
2014-05-22,12.03,6.16
2014-05-23,11.36,6.22
2014-05-27,11.51,6.12
2014-05-28,11.68,6.17
2014-05-29,11.57,5.99
2014-05-30,11.4,5.92
2014-06-02,11.58,6.14
